Log file created at: 2021/07/21 16:24:04
Running on machine: gpu4
Binary: Built with gc go1.13.15 for linux/amd64
Log line format: [IWEF]mmdd hh:mm:ss.uuuuuu threadid file:line] msg
I0721 16:24:04.913154   31979 main.go:19]  "msg"="Celeste - DLT jobs scheduler"  "version"="0.0.1"
I0721 16:27:01.896880   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 16:27:02.506236   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 16:27:02.906007   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:27:03.695270   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042620-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 16:27:04.108227   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042620-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 16:27:04.510016   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042620-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:27:04.909048   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 16:27:05.307959   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 16:27:05.356750   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210721-042705"
I0721 16:27:05.356888   31979 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-21T16:28:59.740372658+08:00" "lastResched"="2021-07-21T16:26:59.740372658+08:00" "received"="2021-07-21T16:27:05.356096522+08:00" "scheduler"="default"
I0721 16:27:05.707393   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042642-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:27:32.234091   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210721-042732"
I0721 16:28:07.138697   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042807"
I0721 16:28:44.013653   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-resnet50-elastic-20210721-042844"
I0721 16:28:59.740485   31979 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0721 16:28:59.740564   31979 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0721 16:28:59.747087   31979 elastic_fifo.go:73]  "msg"="Finished scheduling"  "algorithm"="ElasticFIFO" "freeGpu"=0 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-042459":2,"tf2-keras-cifar10-inceptionv3-elastic-20210721-042550":2,"tf2-keras-cifar10-inceptionv3-elastic-20210721-042807":1,"tf2-keras-cifar10-resnet50-elastic-20210721-042522":2,"tf2-keras-cifar10-resnet50-elastic-20210721-042844":1,"tf2-keras-cifar10-vgg16-elastic-20210721-042620":1,"tf2-keras-cifar10-vgg16-elastic-20210721-042642":1,"tf2-keras-transformer-elastic-20210721-042705":1,"tf2-keras-transformer-elastic-20210721-042732":1} "scheduler"="default"
I0721 16:28:59.747576   31979 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 16:28:59.747893   31979 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=["tf2-keras-cifar10-resnet50-elastic-20210721-042522","tf2-keras-cifar10-vgg16-elastic-20210721-042620","tf2-keras-cifar10-vgg16-elastic-20210721-042642","tf2-keras-cifar10-inceptionv3-elastic-20210721-042459"] "scheduler"="default"
I0721 16:28:59.823543   31979 scheduler.go:292]  "msg"="Trying to start multiple training jobs"  "jobs"=["tf2-keras-transformer-elastic-20210721-042705","tf2-keras-transformer-elastic-20210721-042732","tf2-keras-cifar10-resnet50-elastic-20210721-042844","tf2-keras-cifar10-inceptionv3-elastic-20210721-042807"] "scheduler"="default"
I0721 16:29:00.157800   31979 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 16:29:00.162732   31979 placement_manager.go:166]  "msg"="Started job placements adjustment"  "scheduler"="default"
I0721 16:29:00.162830   31979 placement_manager.go:192]  "msg"="Releasing slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-042459":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-042550":{},"tf2-keras-cifar10-resnet50-elastic-20210721-042522":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042620":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042642":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0721 16:29:00.162886   31979 placement_manager.go:250]  "msg"="Released slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-042459":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-042550":{},"tf2-keras-cifar10-resnet50-elastic-20210721-042522":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042620":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042642":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0721 16:29:00.163310   31979 placement_manager.go:305]  "msg"="Found best-fit"  "crossNode"=0 "nodes"=[{},{},{}] "requests"=[{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{}] "scheduler"="default"
I0721 16:29:00.163540   31979 placement_manager.go:339]  "msg"="nodeStates updated"  "new"={"gpu3":{},"gpu4":{},"gpu5":{}} "old"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default" "score"=5
I0721 16:29:00.163906   31979 placement_manager.go:387]  "msg"="jobStates updated"  "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-042459":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-042550":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-042807":{},"tf2-keras-cifar10-resnet50-elastic-20210721-042522":{},"tf2-keras-cifar10-resnet50-elastic-20210721-042844":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042620":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042642":{},"tf2-keras-transformer-elastic-20210721-042705":{},"tf2-keras-transformer-elastic-20210721-042732":{}} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-042459":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-042550":{},"tf2-keras-cifar10-resnet50-elastic-20210721-042522":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042620":{},"tf2-keras-cifar10-vgg16-elastic-20210721-042642":{}} "scheduler"="default"
I0721 16:29:00.164479   31979 placement_manager.go:434]  "msg"="podNodeName updated"  "launchersToDelete"=2 "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-042459-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-042459-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-0":"gpu4","tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-1":"gpu4","tf2-keras-cifar10-inceptionv3-elastic-20210721-042807-worker-0":"gpu3","tf2-keras-cifar10-resnet50-elastic-20210721-042522-worker-0":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210721-042522-worker-1":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210721-042844-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210721-042620-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-0":"gpu5","tf2-keras-transformer-elastic-20210721-042705-worker-0":"gpu3","tf2-keras-transformer-elastic-20210721-042732-worker-0":"gpu5"} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-042459-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-042459-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-042459-worker-2":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-0":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-1":"gpu5","tf2-keras-cifar10-resnet50-elastic-20210721-042522-worker-0":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210721-042522-worker-1":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210721-042522-worker-2":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-042620-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210721-042620-worker-1":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-0":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-1":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-2":"gpu4"} "scheduler"="default" "workersToDelete"=3
I0721 16:29:00.164884   31979 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-0" "scheduler"="default"
I0721 16:29:00.170070   31979 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042642-launcher" "scheduler"="default"
I0721 16:29:00.175071   31979 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-0" "scheduler"="default"
I0721 16:29:00.184778   31979 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-1" "scheduler"="default"
I0721 16:29:00.189125   31979 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-launcher" "scheduler"="default"
I0721 16:29:00.195306   31979 placement_manager.go:183]  "msg"="Finished job placements adjustment"  "scheduler"="default"
I0721 16:29:00.195617   31979 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0721 16:29:03.382271   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210721-042705-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 16:29:03.978541   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210721-042705-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:29:05.177846   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210721-042732-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 16:29:05.579775   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210721-042732-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:29:06.177693   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-042844-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 16:29:06.578354   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-042844-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:29:07.579805   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042807-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 16:29:07.779470   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042642-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 16:29:07.986440   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042807-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:29:09.780773   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-042642-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:29:10.964867   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042910"
I0721 16:29:10.965019   31979 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-21T16:31:00.195883829+08:00" "lastResched"="2021-07-21T16:29:00.195883829+08:00" "received"="2021-07-21T16:29:10.964311292+08:00" "scheduler"="default"
I0721 16:29:14.649206   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 16:29:22.276767   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 16:29:23.062064   31979 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-042550-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 16:29:37.870762   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210721-042937"
I0721 16:30:02.791572   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210721-043002"
I0721 16:30:29.727205   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210721-043029"
I0721 16:30:58.696142   31979 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-resnet50-elastic-20210721-043058"
I0721 16:31:00.195976   31979 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0721 16:31:00.196065   31979 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
