Log file created at: 2021/07/21 18:34:41
Running on machine: gpu4
Binary: Built with gc go1.13.15 for linux/amd64
Log line format: [IWEF]mmdd hh:mm:ss.uuuuuu threadid file:line] msg
I0721 18:34:41.451553    1186 main.go:19]  "msg"="Celeste - DLT jobs scheduler"  "version"="0.0.1"
I0721 18:34:48.846243    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-2" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 18:34:48.859015    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-3" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 18:34:48.872545    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 18:35:11.665089    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-resnet50-elastic-20210721-063511"
I0721 18:35:11.665230    1186 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-21T18:36:48.754781452+08:00" "lastResched"="2021-07-21T18:34:48.754781452+08:00" "received"="2021-07-21T18:35:11.664430881+08:00" "scheduler"="default"
I0721 18:35:39.693627    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063539"
I0721 18:36:09.570198    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210721-063609"
I0721 18:36:31.491369    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210721-063631"
I0721 18:36:48.754908    1186 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0721 18:36:48.754975    1186 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0721 18:36:48.760449    1186 elastic_tiresias.go:160]  "msg"="Finished scheduling"  "algorithm"="ElasticTiresias" "compactionThreshold"=4 "freeGpu"=0 "promoteKnob"=4 "queueNum"=2 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":3,"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":3,"tf2-keras-cifar10-resnet50-elastic-20210721-063511":2,"tf2-keras-cifar10-vgg16-elastic-20210721-063609":2,"tf2-keras-cifar10-vgg16-elastic-20210721-063631":2} "scheduler"="default" "thresholds"=
I0721 18:36:48.760939    1186 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:36:48.761269    1186 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=["tf2-keras-cifar10-inceptionv3-elastic-20210721-063448"] "scheduler"="default"
I0721 18:36:48.780512    1186 scheduler.go:292]  "msg"="Trying to start multiple training jobs"  "jobs"=["tf2-keras-cifar10-inceptionv3-elastic-20210721-063539","tf2-keras-cifar10-vgg16-elastic-20210721-063609","tf2-keras-cifar10-vgg16-elastic-20210721-063631","tf2-keras-cifar10-resnet50-elastic-20210721-063511"] "scheduler"="default"
I0721 18:36:48.824806    1186 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:36:48.827920    1186 placement_manager.go:166]  "msg"="Started job placements adjustment"  "scheduler"="default"
I0721 18:36:48.828036    1186 placement_manager.go:192]  "msg"="Releasing slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0721 18:36:48.828103    1186 placement_manager.go:250]  "msg"="Released slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0721 18:36:48.828565    1186 placement_manager.go:305]  "msg"="Found best-fit"  "crossNode"=0 "nodes"=[{},{},{}] "requests"=[{},{},{},{},{},{},{},{},{},{}] "scheduler"="default"
I0721 18:36:48.828893    1186 placement_manager.go:339]  "msg"="nodeStates updated"  "new"={"gpu3":{},"gpu4":{},"gpu5":{}} "old"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default" "score"=3
I0721 18:36:48.829276    1186 placement_manager.go:387]  "msg"="jobStates updated"  "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":{},"tf2-keras-cifar10-resnet50-elastic-20210721-063511":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063609":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063631":{}} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{}} "scheduler"="default"
I0721 18:36:48.829781    1186 placement_manager.go:434]  "msg"="podNodeName updated"  "launchersToDelete"=0 "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-0":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-1":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-2":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-2":"gpu3","tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-0":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-1":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-0":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-1":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-0":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-1":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-2":"gpu5"} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-0":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-1":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-2":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-3":"gpu5"} "scheduler"="default" "workersToDelete"=0
I0721 18:36:48.830235    1186 placement_manager.go:183]  "msg"="Finished job placements adjustment"  "scheduler"="default"
I0721 18:36:48.830579    1186 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0721 18:36:49.599088    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 18:36:49.995399    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 18:36:50.396464    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-2" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 18:36:50.796537    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 18:36:50.999375    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 18:36:51.607162    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 18:36:52.007753    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063609-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 18:36:52.795372    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 18:36:53.208512    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 18:36:53.612141    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063631-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 18:36:54.008213    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 18:36:54.410934    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 18:36:54.660074    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210721-063654"
I0721 18:36:54.660208    1186 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-21T18:38:48.830836799+08:00" "lastResched"="2021-07-21T18:36:48.830836799+08:00" "received"="2021-07-21T18:36:54.659314185+08:00" "scheduler"="default"
I0721 18:36:54.808737    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 18:37:21.521528    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210721-063721"
I0721 18:37:56.466352    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063756"
I0721 18:38:09.237717    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 18:38:33.361359    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-resnet50-elastic-20210721-063833"
I0721 18:38:44.198367    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0721 18:38:48.830886    1186 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0721 18:38:48.830964    1186 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0721 18:38:48.839517    1186 elastic_tiresias.go:160]  "msg"="Finished scheduling"  "algorithm"="ElasticTiresias" "compactionThreshold"=4 "freeGpu"=0 "promoteKnob"=4 "queueNum"=2 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":2,"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":2,"tf2-keras-cifar10-inceptionv3-elastic-20210721-063756":0,"tf2-keras-cifar10-resnet50-elastic-20210721-063511":2,"tf2-keras-cifar10-resnet50-elastic-20210721-063833":0,"tf2-keras-cifar10-vgg16-elastic-20210721-063609":2,"tf2-keras-cifar10-vgg16-elastic-20210721-063631":2,"tf2-keras-transformer-elastic-20210721-063654":2,"tf2-keras-transformer-elastic-20210721-063721":0} "scheduler"="default" "thresholds"=
I0721 18:38:48.842933    1186 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:38:48.845982    1186 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=["tf2-keras-cifar10-inceptionv3-elastic-20210721-063448","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539"] "scheduler"="default"
I0721 18:38:48.882178    1186 scheduler.go:292]  "msg"="Trying to start multiple training jobs"  "jobs"=["tf2-keras-transformer-elastic-20210721-063654"] "scheduler"="default"
I0721 18:38:48.894876    1186 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:38:48.898215    1186 placement_manager.go:166]  "msg"="Started job placements adjustment"  "scheduler"="default"
I0721 18:38:48.898274    1186 placement_manager.go:192]  "msg"="Releasing slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":{},"tf2-keras-cifar10-resnet50-elastic-20210721-063511":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063609":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063631":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0721 18:38:48.898336    1186 placement_manager.go:250]  "msg"="Released slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":{},"tf2-keras-cifar10-resnet50-elastic-20210721-063511":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063609":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063631":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0721 18:38:48.898687    1186 placement_manager.go:305]  "msg"="Found best-fit"  "crossNode"=0 "nodes"=[{},{},{}] "requests"=[{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{},{}] "scheduler"="default"
I0721 18:38:48.898995    1186 placement_manager.go:339]  "msg"="nodeStates updated"  "new"={"gpu3":{},"gpu4":{},"gpu5":{}} "old"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default" "score"=8
I0721 18:38:48.899350    1186 placement_manager.go:387]  "msg"="jobStates updated"  "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":{},"tf2-keras-cifar10-resnet50-elastic-20210721-063511":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063609":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063631":{},"tf2-keras-transformer-elastic-20210721-063654":{}} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":{},"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":{},"tf2-keras-cifar10-resnet50-elastic-20210721-063511":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063609":{},"tf2-keras-cifar10-vgg16-elastic-20210721-063631":{}} "scheduler"="default"
I0721 18:38:48.899693    1186 placement_manager.go:434]  "msg"="podNodeName updated"  "launchersToDelete"=1 "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-0":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-1":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-1":"gpu3","tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-0":"gpu5","tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-1":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-0":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-1":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-0":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-1":"gpu3","tf2-keras-transformer-elastic-20210721-063654-worker-0":"gpu4","tf2-keras-transformer-elastic-20210721-063654-worker-1":"gpu4"} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-0":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-1":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063448-worker-2":"gpu5","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210721-063539-worker-2":"gpu3","tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-0":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-1":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-0":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063609-worker-1":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-0":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-1":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210721-063631-worker-2":"gpu5"} "scheduler"="default" "workersToDelete"=2
I0721 18:38:48.899976    1186 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-0" "scheduler"="default"
I0721 18:38:48.903787    1186 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-1" "scheduler"="default"
I0721 18:38:48.908254    1186 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-launcher" "scheduler"="default"
I0721 18:38:48.912310    1186 placement_manager.go:183]  "msg"="Finished job placements adjustment"  "scheduler"="default"
I0721 18:38:48.912608    1186 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0721 18:38:50.276085    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210721-063654-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 18:38:50.683200    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210721-063654-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0721 18:38:51.077022    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210721-063654-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 18:39:00.294728    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210721-063900"
I0721 18:39:00.294856    1186 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-21T18:40:48.912885159+08:00" "lastResched"="2021-07-21T18:38:48.912885159+08:00" "received"="2021-07-21T18:39:00.294209318+08:00" "scheduler"="default"
I0721 18:39:05.361729    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 18:39:06.168783    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0721 18:39:06.957259    1186 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210721-063511-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0721 18:39:27.220273    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210721-063927"
I0721 18:39:52.153499    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210721-063952"
I0721 18:40:19.165820    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210721-064019"
I0721 18:40:48.078613    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-resnet50-elastic-20210721-064048"
I0721 18:40:48.912961    1186 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0721 18:40:48.913034    1186 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0721 18:40:48.924906    1186 elastic_tiresias.go:160]  "msg"="Finished scheduling"  "algorithm"="ElasticTiresias" "compactionThreshold"=4 "freeGpu"=0 "promoteKnob"=4 "queueNum"=2 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210721-063448":2,"tf2-keras-cifar10-inceptionv3-elastic-20210721-063539":2,"tf2-keras-cifar10-inceptionv3-elastic-20210721-063756":0,"tf2-keras-cifar10-inceptionv3-elastic-20210721-063900":0,"tf2-keras-cifar10-resnet50-elastic-20210721-063511":2,"tf2-keras-cifar10-resnet50-elastic-20210721-063833":0,"tf2-keras-cifar10-resnet50-elastic-20210721-064048":0,"tf2-keras-cifar10-vgg16-elastic-20210721-063609":2,"tf2-keras-cifar10-vgg16-elastic-20210721-063631":2,"tf2-keras-cifar10-vgg16-elastic-20210721-063952":0,"tf2-keras-cifar10-vgg16-elastic-20210721-064019":0,"tf2-keras-transformer-elastic-20210721-063654":2,"tf2-keras-transformer-elastic-20210721-063721":0,"tf2-keras-transformer-elastic-20210721-063927":0} "scheduler"="default" "thresholds"=
I0721 18:40:48.925370    1186 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:40:48.925646    1186 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:40:48.925985    1186 scheduler.go:292]  "msg"="Trying to start multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:40:48.926282    1186 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0721 18:40:48.926612    1186 scheduler.go:180]  "msg"="Nothing changed, skipped ajust placements"  "scheduler"="default"
I0721 18:40:48.926763    1186 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0721 18:41:17.008429    1186 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210721-064117"
