Log file created at: 2021/07/23 11:02:58
Running on machine: gpu4
Binary: Built with gc go1.13.15 for linux/amd64
Log line format: [IWEF]mmdd hh:mm:ss.uuuuuu threadid file:line] msg
I0723 11:02:58.122972   13823 main.go:19]  "msg"="Celeste - DLT jobs scheduler"  "version"="0.0.1"
I0723 11:03:04.900933   13823 placement_manager.go:192]  "msg"="Releasing slots"  "jobs"={} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0723 11:03:04.900982   13823 placement_manager.go:250]  "msg"="Released slots"  "jobs"={} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0723 11:03:04.901365   13823 placement_manager.go:305]  "msg"="Found best-fit"  "crossNode"=0 "nodes"=[{},{},{}] "requests"=[{},{}] "scheduler"="default"
I0723 11:03:04.901631   13823 placement_manager.go:339]  "msg"="nodeStates updated"  "new"={"gpu3":{},"gpu4":{},"gpu5":{}} "old"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default" "score"=0
I0723 11:03:04.901916   13823 placement_manager.go:387]  "msg"="jobStates updated"  "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{}} "old"={} "scheduler"="default"
I0723 11:03:04.902249   13823 placement_manager.go:434]  "msg"="podNodeName updated"  "launchersToDelete"=0 "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-2":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-3":"gpu3"} "old"={} "scheduler"="default" "workersToDelete"=0
I0723 11:03:04.902507   13823 placement_manager.go:183]  "msg"="Finished job placements adjustment"  "scheduler"="default"
I0723 11:03:04.902832   13823 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0723 11:03:04.991249   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0723 11:03:05.003141   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0723 11:03:05.016889   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-2" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0723 11:03:05.027517   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-3" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0723 11:03:05.038251   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0723 11:03:11.848697   13823 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-resnet50-elastic-20210723-110311"
I0723 11:03:11.848844   13823 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-23T11:05:04.90306975+08:00" "lastResched"="2021-07-23T11:03:04.90306975+08:00" "received"="2021-07-23T11:03:11.848031017+08:00" "scheduler"="default"
I0723 11:03:16.821847   13823 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110316"
I0723 11:03:46.764110   13823 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210723-110346"
I0723 11:04:13.763419   13823 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-cifar10-vgg16-elastic-20210723-110413"
I0723 11:05:04.903145   13823 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0723 11:05:04.903211   13823 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0723 11:05:04.909495   13823 elastic_tiresias.go:160]  "msg"="Finished scheduling"  "algorithm"="ElasticTiresias" "compactionThreshold"=4 "freeGpu"=0 "promoteKnob"=4 "queueNum"=2 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":3,"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":3,"tf2-keras-cifar10-resnet50-elastic-20210723-110311":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110346":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110413":2} "scheduler"="default" "thresholds"=
I0723 11:05:04.909858   13823 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:05:04.910140   13823 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=["tf2-keras-cifar10-inceptionv3-elastic-20210723-110304"] "scheduler"="default"
I0723 11:05:04.923370   13823 scheduler.go:292]  "msg"="Trying to start multiple training jobs"  "jobs"=["tf2-keras-cifar10-resnet50-elastic-20210723-110311","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316","tf2-keras-cifar10-vgg16-elastic-20210723-110346","tf2-keras-cifar10-vgg16-elastic-20210723-110413"] "scheduler"="default"
I0723 11:05:04.965463   13823 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:05:04.968565   13823 placement_manager.go:166]  "msg"="Started job placements adjustment"  "scheduler"="default"
I0723 11:05:04.968643   13823 placement_manager.go:192]  "msg"="Releasing slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0723 11:05:04.968696   13823 placement_manager.go:250]  "msg"="Released slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0723 11:05:04.969101   13823 placement_manager.go:305]  "msg"="Found best-fit"  "crossNode"=0 "nodes"=[{},{},{}] "requests"=[{},{},{},{},{},{},{},{},{},{}] "scheduler"="default"
I0723 11:05:04.969532   13823 placement_manager.go:339]  "msg"="nodeStates updated"  "new"={"gpu3":{},"gpu4":{},"gpu5":{}} "old"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default" "score"=3
I0723 11:05:04.969896   13823 placement_manager.go:387]  "msg"="jobStates updated"  "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{},"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":{},"tf2-keras-cifar10-resnet50-elastic-20210723-110311":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110346":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110413":{}} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{}} "scheduler"="default"
I0723 11:05:04.970291   13823 placement_manager.go:434]  "msg"="podNodeName updated"  "launchersToDelete"=0 "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-2":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-0":"gpu4","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-1":"gpu4","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-2":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-0":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-1":"gpu3","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-2":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-1":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-1":"gpu5"} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-2":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-3":"gpu3"} "scheduler"="default" "workersToDelete"=0
I0723 11:05:04.970682   13823 placement_manager.go:183]  "msg"="Finished job placements adjustment"  "scheduler"="default"
I0723 11:05:04.971014   13823 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0723 11:05:05.538778   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0723 11:05:06.134903   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0723 11:05:06.537452   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210723-110311-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0723 11:05:07.139167   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0723 11:05:07.536283   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0723 11:05:07.937679   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-2" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0723 11:05:08.347925   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0723 11:05:08.750166   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0723 11:05:09.145489   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0723 11:05:09.545976   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0723 11:05:10.338182   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0723 11:05:10.747813   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0723 11:05:11.148017   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110413-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0723 11:05:48.815543   13823 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210723-110548"
I0723 11:05:48.815681   13823 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-23T11:07:04.971350169+08:00" "lastResched"="2021-07-23T11:05:04.971350169+08:00" "received"="2021-07-23T11:05:48.814995531+08:00" "scheduler"="default"
I0723 11:07:04.971463   13823 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0723 11:07:04.971574   13823 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0723 11:07:04.977284   13823 elastic_tiresias.go:160]  "msg"="Finished scheduling"  "algorithm"="ElasticTiresias" "compactionThreshold"=4 "freeGpu"=0 "promoteKnob"=4 "queueNum"=2 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":2,"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":2,"tf2-keras-cifar10-resnet50-elastic-20210723-110311":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110346":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110413":2,"tf2-keras-transformer-elastic-20210723-110548":2} "scheduler"="default" "thresholds"=
I0723 11:07:04.977504   13823 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:07:04.977797   13823 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=["tf2-keras-cifar10-inceptionv3-elastic-20210723-110304","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316"] "scheduler"="default"
I0723 11:07:05.018742   13823 scheduler.go:292]  "msg"="Trying to start multiple training jobs"  "jobs"=["tf2-keras-transformer-elastic-20210723-110548"] "scheduler"="default"
I0723 11:07:05.028799   13823 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:07:05.032411   13823 placement_manager.go:166]  "msg"="Started job placements adjustment"  "scheduler"="default"
I0723 11:07:05.032525   13823 placement_manager.go:192]  "msg"="Releasing slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{},"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":{},"tf2-keras-cifar10-resnet50-elastic-20210723-110311":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110346":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110413":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0723 11:07:05.032610   13823 placement_manager.go:250]  "msg"="Released slots"  "jobs"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{},"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":{},"tf2-keras-cifar10-resnet50-elastic-20210723-110311":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110346":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110413":{}} "nodes"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default"
I0723 11:07:05.033146   13823 placement_manager.go:305]  "msg"="Found best-fit"  "crossNode"=0 "nodes"=[{},{},{}] "requests"=[{},{},{},{},{},{},{},{},{},{},{},{}] "scheduler"="default"
I0723 11:07:05.033470   13823 placement_manager.go:339]  "msg"="nodeStates updated"  "new"={"gpu3":{},"gpu4":{},"gpu5":{}} "old"={"gpu3":{},"gpu4":{},"gpu5":{}} "scheduler"="default" "score"=7
I0723 11:07:05.033893   13823 placement_manager.go:387]  "msg"="jobStates updated"  "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{},"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":{},"tf2-keras-cifar10-resnet50-elastic-20210723-110311":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110346":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110413":{},"tf2-keras-transformer-elastic-20210723-110548":{}} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":{},"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":{},"tf2-keras-cifar10-resnet50-elastic-20210723-110311":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110346":{},"tf2-keras-cifar10-vgg16-elastic-20210723-110413":{}} "scheduler"="default"
I0723 11:07:05.034417   13823 placement_manager.go:434]  "msg"="podNodeName updated"  "launchersToDelete"=1 "new"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-0":"gpu4","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-1":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-0":"gpu3","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-1":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-0":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-1":"gpu4","tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-1":"gpu5","tf2-keras-transformer-elastic-20210723-110548-worker-0":"gpu5","tf2-keras-transformer-elastic-20210723-110548-worker-1":"gpu5"} "old"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-0":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-1":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110304-worker-2":"gpu3","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-0":"gpu4","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-1":"gpu4","tf2-keras-cifar10-inceptionv3-elastic-20210723-110316-worker-2":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-0":"gpu4","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-1":"gpu3","tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-2":"gpu3","tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-1":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-0":"gpu5","tf2-keras-cifar10-vgg16-elastic-20210723-110413-worker-1":"gpu5"} "scheduler"="default" "workersToDelete"=3
I0723 11:07:05.034768   13823 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-0" "scheduler"="default"
I0723 11:07:05.039467   13823 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-0" "scheduler"="default"
I0723 11:07:05.048348   13823 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-1" "scheduler"="default"
I0723 11:07:05.061370   13823 placement_manager.go:451]  "msg"="Deleting pod that need migration"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-launcher" "scheduler"="default"
I0723 11:07:05.065993   13823 placement_manager.go:183]  "msg"="Finished job placements adjustment"  "scheduler"="default"
I0723 11:07:05.066233   13823 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0723 11:07:06.818123   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210723-110548-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0723 11:07:07.215128   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210723-110548-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu5","effect":"NoExecute"}
I0723 11:07:07.615697   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-transformer-elastic-20210723-110548-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0723 11:07:13.331710   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-1" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0723 11:07:14.134929   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-launcher" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Exists","effect":"NoExecute"}
I0723 11:07:14.922467   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-vgg16-elastic-20210723-110346-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu4","effect":"NoExecute"}
I0723 11:07:18.002663   13823 placement_manager.go:147]  "msg"="Adding toleration to pod"  "podName"="tf2-keras-cifar10-resnet50-elastic-20210723-110311-worker-0" "scheduler"="default" "toleration"={"key":"celeste/hostname","operator":"Equal","value":"gpu3","effect":"NoExecute"}
I0723 11:15:08.151693   13823 scheduler.go:559]  "msg"="Priority demoted to training job"  "job"="tf2-keras-cifar10-inceptionv3-elastic-20210723-110304" "priority"=1 "scheduler"="default"
I0723 11:15:08.151773   13823 scheduler.go:573]  "msg"="Priority changed"  "scheduler"="default"
I0723 11:15:08.151865   13823 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-23T11:09:05.066429788+08:00" "lastResched"="2021-07-23T11:07:05.066429788+08:00" "received"="2021-07-23T11:15:08.151782439+08:00" "scheduler"="default"
I0723 11:15:08.151896   13823 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0723 11:15:08.151949   13823 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0723 11:15:08.159308   13823 elastic_tiresias.go:160]  "msg"="Finished scheduling"  "algorithm"="ElasticTiresias" "compactionThreshold"=4 "freeGpu"=0 "promoteKnob"=4 "queueNum"=2 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":2,"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":2,"tf2-keras-cifar10-resnet50-elastic-20210723-110311":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110346":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110413":2,"tf2-keras-transformer-elastic-20210723-110548":2} "scheduler"="default" "thresholds"=
I0723 11:15:08.159624   13823 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:15:08.159840   13823 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:15:08.160115   13823 scheduler.go:292]  "msg"="Trying to start multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:15:08.160297   13823 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
I0723 11:15:08.160495   13823 scheduler.go:180]  "msg"="Nothing changed, skipped ajust placements"  "scheduler"="default"
I0723 11:15:08.160535   13823 scheduler.go:182]  "msg"="Finished resched"  "scheduler"="default"
I0723 11:16:31.972201   13823 jobmaster.go:155]  "msg"="Training job created"  "job"="tf2-keras-transformer-elastic-20210723-111631"
I0723 11:16:31.972273   13823 scheduler.go:135]  "msg"="Received resched event, may be blocked because of rate limit"  "blockedUntil"="2021-07-23T11:17:08.16076123+08:00" "lastResched"="2021-07-23T11:15:08.16076123+08:00" "received"="2021-07-23T11:16:31.971673597+08:00" "scheduler"="default"
I0723 11:17:08.160845   13823 scheduler.go:159]  "msg"="Started resched"  "scheduler"="default"
I0723 11:17:08.160924   13823 scheduler.go:193]  "msg"="Updating all jobs info"  "scheduler"="default"
I0723 11:17:08.168767   13823 elastic_tiresias.go:160]  "msg"="Finished scheduling"  "algorithm"="ElasticTiresias" "compactionThreshold"=4 "freeGpu"=0 "promoteKnob"=4 "queueNum"=2 "result"={"tf2-keras-cifar10-inceptionv3-elastic-20210723-110304":0,"tf2-keras-cifar10-inceptionv3-elastic-20210723-110316":2,"tf2-keras-cifar10-resnet50-elastic-20210723-110311":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110346":2,"tf2-keras-cifar10-vgg16-elastic-20210723-110413":2,"tf2-keras-transformer-elastic-20210723-110548":2,"tf2-keras-transformer-elastic-20210723-111631":2} "scheduler"="default" "thresholds"=
I0723 11:17:08.169056   13823 scheduler.go:384]  "msg"="Trying to delete multiple training jobs"  "jobs"=["tf2-keras-cifar10-inceptionv3-elastic-20210723-110304"] "scheduler"="default"
I0723 11:17:08.180421   13823 scheduler.go:342]  "msg"="Trying to scale multiple training jobs"  "jobs"=[] "scheduler"="default"
